# muex (kcal/mol) N (average particle number)
-1.371387647999999793e+00 5.000000000000000000e+00
-1.394194336099584985e+00 2.000000000000000000e+01
-1.409577543859649174e+00 5.000000000000000000e+01
-1.413283395161290423e+00 1.000000000000000000e+01
-1.417713433179723648e+00 1.000000000000000000e+02
-1.559481643478260571e+00 1.500000000000000000e+02
-1.528322459090909247e+00 2.500000000000000000e+02
