# mu (kcal/mol)    N (average particle number)
-7.800000190734863281e+00 5.914835164835164960e+01
-8.399999618530273438e+00 1.694505494505494525e+01
-8.600000381469726562e+00 1.229120879120879195e+01
-8.800000190734863281e+00 8.368131868131868600e+00
-8.199999809265136719e+00 2.574725274725274815e+01
-8.000000000000000000e+00 3.762087912087912400e+01
