# muex (kcal/mol) N (average particle number)
-1.016051972111553792e-01 3.200000000000000000e+01
-1.300313545816733120e-02 4.000000000000000000e+00
-3.202239043824700766e-03 1.000000000000000000e+00
-2.531215338645418506e-02 8.000000000000000000e+00
-6.577330677290836418e-03 2.000000000000000000e+00
-5.034421115537848768e-02 1.600000000000000000e+01
