# mu (kcal/mol)    N (average particle number)
-8.600000381469726562e+00 1.277348066298342566e+01
-8.000000000000000000e+00 3.802209944751380988e+01
-7.800000190734863281e+00 6.016574585635358829e+01
-8.399999618530273438e+00 1.796132596685082916e+01
-8.199999809265136719e+00 2.527071823204419942e+01
-7.599999904632568359e+00 1.075303867403314939e+02
