 ! LAMMPS data file (atom_style full)
        1955  atoms
           2  atom types
           0  bonds
           0  bond types
           0  angles
           0  angle types
           0  dihedrals
           0  dihedral types
           0  impropers
           0  improper types

   -20.00000000     20.00000000 xlo xhi
   -20.00000000     20.00000000 ylo yhi
   -20.00000000     20.00000000 zlo zhi

 Masses

    1    39.962000
    2    39.962000

 Atoms

    81     44    2   0.00000000   11.6692918   16.3801569   10.9122334
    82     44    2   0.00000000    6.6648508   11.3010164   16.4147197
    83     44    2   0.00000000  -14.4069734   15.9923259   19.4355188
    84     44    2   0.00000000    4.0368208  -11.2624294   -4.5035692
    85     44    2   0.00000000   13.5931592  -16.5717945  -16.9492940
    86     44    2   0.00000000    3.1879597   12.7789485   10.4347749
    87     44    2   0.00000000    3.8935578   12.5336342    3.2414311
    88     44    2   0.00000000  -12.4731948   17.1665405  -13.9566497
    89     44    2   0.00000000  -15.2004798   15.2815604   -9.7645248
    90     44    2   0.00000000    9.0803849   11.0277109    0.4790471
    91     44    2   0.00000000    0.6672528   10.6022682   -8.5757210
    92     44    2   0.00000000   17.8594836  -11.9186505  -13.7002574
    93     44    2   0.00000000    2.8450078   16.4726473   -2.2574574
    94     44    2   0.00000000    7.8059533  -13.9609134  -14.6013921
    95     44    2   0.00000000  -19.0690218   16.4504625    4.9995215
    96     44    2   0.00000000   -8.1556881  -10.5140514  -10.1090906
    97     44    2   0.00000000    7.1593952  -12.9202467   17.6829417
    98     44    2   0.00000000   -3.5145055   13.2084447   11.3845141
    99     44    2   0.00000000    2.6625983   16.6415719   19.0653703
   100     44    2   0.00000000   -9.8739629   13.1424121    5.5069892
   101     44    2   0.00000000   17.1481424   12.0184438  -19.9915106
   102     44    2   0.00000000  -18.8405556   18.2704331  -11.3426649
   103     44    2   0.00000000   -5.2633610   14.4948372   19.1336376
   104     44    2   0.00000000   -8.0129997   14.9669395   -7.7252225
   105     44    2   0.00000000   19.8780986  -12.2385444   17.7445363
   106     44    2   0.00000000    5.6382363  -14.4165281   19.2783224
   107     44    2   0.00000000   -1.1854132  -13.7728931   10.2875029
   108     44    2   0.00000000  -18.8263159   13.9522319   -8.2919889
   109     44    2   0.00000000  -14.6526313   15.8509206    5.9328374
   110     44    2   0.00000000   -4.7746749  -17.1417720   10.9456163
   111     44    2   0.00000000   15.7700853   16.3268468  -16.1101043
   112     44    2   0.00000000   11.7463952   18.6281683    2.4311817
   113     44    2   0.00000000   -5.3487588   16.3496151   14.6584678
   114     44    2   0.00000000   11.1037202   13.9853841   -8.7324064
   115     44    2   0.00000000    3.4040954  -10.0094109  -18.4097408
   116     44    2   0.00000000    5.9480719   18.1303214    1.8902722
   117     44    2   0.00000000  -14.1913061  -12.0686847    4.0786385
   118     44    2   0.00000000    7.3144044   14.6744386  -12.5481833
   119     44    2   0.00000000  -19.2470387  -11.5542833  -12.8258483
   120     44    2   0.00000000  -10.8357271   12.1718161  -17.0041221
   121     44    2   0.00000000   -9.9183766  -11.2844048    4.0046951
   122     44    2   0.00000000  -11.7759388   12.0830816    1.6549523
   123     44    2   0.00000000    9.0820644   19.2137858    4.2228325
   124     44    2   0.00000000  -12.8249193  -16.4791515   -1.7750145
   125     44    2   0.00000000    0.5479341   13.5178507  -12.1943153
   126     44    2   0.00000000   -5.0664474   16.2728725  -15.7123234
   127     44    2   0.00000000   -2.0100846   19.6541908  -11.2624052
   128     44    2   0.00000000    1.3402240  -16.3166602    2.6426955
   129     44    2   0.00000000   -4.2532605  -14.4195097  -18.2902455
   130     44    2   0.00000000  -13.1932750  -12.3807354   16.0678347
   131     44    2   0.00000000  -18.5814401  -15.8406878  -15.1769589
   132     44    2   0.00000000  -10.1351400  -18.6244310    2.5816592
   133     44    2   0.00000000   -2.0922816  -17.1254148   -9.1159991
   134     44    2   0.00000000   -7.9197648  -14.7318814    8.1149448
   135     44    2   0.00000000    6.0860818   14.3007587   -7.9928690
   136     44    2   0.00000000    3.9521540  -17.1190207    1.1875445
   137     44    2   0.00000000    7.8031639   14.0033910   11.7836635
   138     44    2   0.00000000  -18.0385464  -12.2287674   13.4615380
   139     44    2   0.00000000   -2.5701284   18.1523392   13.0449760
   140     44    2   0.00000000  -15.7234134  -17.9937502    1.2095176
   141     44    2   0.00000000  -10.1900380   18.7608681   13.4984688
   142     44    2   0.00000000    6.8764444  -12.9452456   -4.1705268
   143     44    2   0.00000000   15.5992322  -19.0998491   17.6929421
   144     44    2   0.00000000   -2.7463269  -10.4786330   12.9128310
   145     44    2   0.00000000  -14.1272208  -11.1474082    8.9596265
   146     44    2   0.00000000  -10.8306362  -10.3465026  -14.1726593
   147     44    2   0.00000000    3.7663343   18.3346770    9.9169427
   148     44    2   0.00000000   12.6681517  -19.1483917  -16.6904552
   149     44    2   0.00000000  -17.3494970   15.6363848   14.1311677
   150     44    2   0.00000000    9.9778570  -17.5349349  -11.7919310
   151     44    2   0.00000000    1.3432921   14.3322569    9.1136822
   152     44    2   0.00000000  -10.8955525  -14.7822773    8.1878170
   153     44    2   0.00000000    2.0612366  -17.7574516   10.3825788
   154     44    2   0.00000000  -15.3219051   12.5103436   10.0974146
   155     44    2   0.00000000   16.3019893  -14.5343092   16.1075445
   156     44    2   0.00000000   -2.2430710  -17.6877310   12.2467570
   157     44    2   0.00000000   15.2553916  -18.7053213  -17.4032815
   158     44    2   0.00000000    7.8396636  -19.8202008    1.8110429
   159     44    2   0.00000000  -10.4345415  -18.8320065   12.2810782
   160     44    2   0.00000000   -4.0047093  -10.0397143   15.2683678
   161     44    2   0.00000000  -15.6321332  -19.9264105   -8.2206139
   162     44    2   0.00000000   12.2875941   10.4337131   17.7972043
   163     44    2   0.00000000  -13.3633286  -14.4672935    3.0369246
   164     44    2   0.00000000    3.6360566   10.1008172  -13.2282093
   165     44    2   0.00000000    9.7729320  -18.8861804    6.2502519
   166     44    2   0.00000000    8.0310483  -18.0999338  -16.9527563
   167     44    2   0.00000000  -19.3199318   10.1157385    0.4737032
   168     44    2   0.00000000    6.0456878  -16.3901973   -8.1840238
   169     44    2   0.00000000  -13.4437918   10.4456478   18.2088467
   170     44    2   0.00000000    7.8501906   15.4490830    9.4583730
   171     44    2   0.00000000   -6.5187487   16.8400554   19.9250405
   172     44    2   0.00000000    8.6957488  -12.3622833  -16.8245991
   173     44    2   0.00000000   -5.8485634  -18.7928207   12.7831775
   174     44    2   0.00000000  -17.9518948  -17.9087054    3.2001728
   175     44    2   0.00000000   -7.5988673  -15.7961832   18.0177572
   176     44    2   0.00000000    8.6973305  -12.6274040    1.3306968
   177     44    2   0.00000000   -1.1073771  -11.6179329   -1.0616586
   178     44    2   0.00000000   -4.7999244   17.7568251  -12.9359552
   179     44    2   0.00000000    9.1813892   15.8452993   -0.2836393
   180     44    2   0.00000000  -19.3373970   13.9412238  -15.6689274
   181     44    2   0.00000000  -10.2235037   18.0923156   10.8564229
   182     44    2   0.00000000  -11.1086336  -11.0403738   17.6323900
   183     44    2   0.00000000   15.5862999   17.3115088   -0.5757474
   184     44    2   0.00000000   17.3385860   18.0289776  -14.4997601
   185     44    2   0.00000000   15.8390405   19.3224651   10.6001642
   186     44    2   0.00000000   16.9536011  -15.0319851  -10.8119427
   187     44    2   0.00000000   15.6852011  -11.2106533    2.4531483
   188     44    2   0.00000000    3.6970259  -11.0009139  -12.8804621
   189     44    2   0.00000000   17.2359425  -11.1299091   13.4600511
   190     44    2   0.00000000  -14.7403079  -15.2938431    0.6327534
   191     44    2   0.00000000   -4.8829967   13.7792740    4.1857590
   192     44    2   0.00000000  -11.8304577  -12.2822658    2.2221422
   193     44    2   0.00000000  -15.0703097  -16.7509917   13.4085096
   194     44    2   0.00000000   -2.0026913  -19.2810205   16.5526027
   195     44    2   0.00000000   14.0410001   14.0914293   15.1405622
   196     44    2   0.00000000    9.7137318  -14.8418369   12.1921843
   197     44    2   0.00000000  -18.6001894   13.1181460  -13.1283376
   198     44    2   0.00000000   -8.7247353   14.8647993  -12.9979131
   199     44    2   0.00000000   -6.5884106   10.5453094    1.5949023
   200     44    2   0.00000000  -19.1122799  -12.5818307   -0.7798218
   201     44    2   0.00000000    1.0713858   10.2719333   -1.1207546
   202     44    2   0.00000000  -10.6186575  -16.1251346   -6.0669058
   203     44    2   0.00000000   12.5539614   12.4599601   -1.1192348
   204     44    2   0.00000000   -4.9815307  -14.5974671  -15.5278553
   205     44    2   0.00000000    0.8187614   13.3404002    4.1535675
   206     44    2   0.00000000  -17.6430842  -12.3266614   18.9043355
   207     44    2   0.00000000    7.7501274   19.8666309   -3.4237927
   208     44    2   0.00000000   13.6934832  -10.0928740    6.4767193
   209     44    2   0.00000000   -9.8550402   12.7302373   -6.8822926
   210     44    2   0.00000000   -6.8329332  -10.8589884   -3.9899232
   211     44    2   0.00000000   -0.0422935  -18.3080722  -10.6824725
   212     44    2   0.00000000  -16.1560435   13.5967509   -7.7761688
   213     44    2   0.00000000   -0.5692565   16.5398178    8.2897505
   214     44    2   0.00000000   -6.3656157   12.0016604    6.2226636
   215     44    2   0.00000000   -7.9564236  -16.8924070   -6.9845115
   216     44    2   0.00000000   17.8118559   12.2748990  -17.1442250
   217     44    2   0.00000000   18.9664273  -12.6513182   -5.5249005
   218     44    2   0.00000000    5.7249394  -16.8424469    5.0952388
