# muex (kcal/mol) N (average particle number)
-1.096216210000000135e+00 5.000000000000000000e+00
-1.035251009999999861e+00 2.000000000000000000e+01
-1.042212450000000068e+00 5.000000000000000000e+01
-1.074266300000000118e+00 1.000000000000000000e+01
-9.519773299999999550e-01 1.000000000000000000e+02
-6.765089300000000083e-01 1.500000000000000000e+02
-5.470463799999999432e-01 2.500000000000000000e+02
